"userfile_path","license_name"
"src/specfem3D/compute_forces_poroelastic_calling_routine.f90","gpl-2.0"
"src/specfem3D/make_gravity.f90","gpl-2.0"
"src/specfem3D/write_output_SU.f90","gpl-2.0"
"src/specfem3D/update_displacement_scheme.f90","gpl-2.0"
"src/specfem3D/convert_time.f90","gpl-2.0"
"src/specfem3D/locate_source.F90","gpl-2.0"
"src/specfem3D/compute_add_sources_poroelastic.f90","gpl-2.0"
"src/specfem3D/setup_sources_receivers.f90","gpl-2.0"
"src/specfem3D/compute_coupling_viscoelastic_po.f90","gpl-2.0"
"src/specfem3D/get_force.f90","gpl-2.0"
"src/specfem3D/compute_interpolated_dva.f90","gpl-2.0"
"src/specfem3D/compute_gradient_in_acoustic.f90","gpl-2.0"
"src/specfem3D/save_kernels_adios.F90","gpl-2.0"
"src/specfem3D/compute_boundary_kernel.f90","gpl-2.0"
"src/specfem3D/read_external_stf.f90","gpl-2.0"
"src/specfem3D/noise_tomography.f90","gpl-2.0"
"src/specfem3D/compute_forces_acoustic_NGLLnot5_generic_slow.f90","gpl-2.0"
"src/specfem3D/compute_forces_poro_solid_part.f90","gpl-2.0"
"src/specfem3D/fault_solver_kinematic.f90","gpl-2.0"
"src/specfem3D/compute_total_energy.f90","gpl-2.0"
"src/specfem3D/assemble_MPI_vector.f90","gpl-2.0"
"src/specfem3D/compute_coupling_acoustic_po.f90","gpl-2.0"
"src/specfem3D/write_output_ASCII_or_binary.f90","gpl-2.0"
"src/specfem3D/check_stability.f90","gpl-2.0"
"src/specfem3D/compute_add_sources_viscoelastic.F90","gpl-2.0"
"src/specfem3D/pml_compute_memory_variables.f90","gpl-2.0"
"src/specfem3D/setup_movie_meshes.f90","gpl-2.0"
"src/specfem3D/read_forward_arrays_adios.F90","gpl-2.0"
"src/specfem3D/fault_solver_dynamic.f90","gpl-2.0"
"src/specfem3D/save_adjoint_kernels.f90","gpl-2.0"
"src/specfem3D/write_seismograms.f90","gpl-2.0"
"src/specfem3D/pml_allocate_arrays.f90","gpl-2.0"
"src/specfem3D/create_color_image.f90","gpl-2.0"
"src/specfem3D/compute_forces_viscoelastic.f90","gpl-2.0"
"src/specfem3D/specfem3D_par.F90","gpl-2.0"
"src/specfem3D/pml_compute_accel_contribution.f90","gpl-2.0"
"src/specfem3D/multiply_arrays_source.f90","gpl-2.0"
"src/specfem3D/compute_add_sources_acoustic.f90","gpl-2.0"
"src/specfem3D/compute_stacey_poroelastic.f90","gpl-2.0"
"src/specfem3D/iterate_time.F90","gpl-2.0"
"src/specfem3D/compute_stacey_viscoelastic.F90","gpl-2.0"
"src/specfem3D/finalize_simulation.f90","gpl-2.0"
"src/specfem3D/compute_coupling_poroelastic_el.f90","gpl-2.0"
"src/specfem3D/rules.mk","gpl-2.0"
"src/specfem3D/setup_GLL_points.f90","gpl-2.0"
"src/specfem3D/calendar.f90","gpl-2.0"
"src/specfem3D/compute_forces_poro_fluid_part.f90","gpl-2.0"
"src/specfem3D/write_movie_output.F90","gpl-2.0"
"src/specfem3D/detect_mesh_surfaces.f90","gpl-2.0"
"src/specfem3D/compute_element_att_memory.f90","gpl-2.0"
"src/specfem3D/compute_coupling_viscoelastic_ac.f90","gpl-2.0"
"src/specfem3D/initialize_simulation.F90","gpl-2.0"
"src/specfem3D/compute_forces_viscoelastic_calling_routine.F90","gpl-2.0"
"src/specfem3D/specfem3D_adios_stubs.f90","gpl-2.0"
"src/specfem3D/Makefile","gpl-2.0"
"src/specfem3D/fault_solver_common.f90","gpl-2.0"
"src/specfem3D/pml_output_VTKs.f90","gpl-2.0"
"src/specfem3D/program_specfem3D.f90","gpl-2.0"
"src/specfem3D/save_forward_arrays_adios.F90","gpl-2.0"
"src/specfem3D/compute_kernels.f90","gpl-2.0"
"src/specfem3D/compute_coupling_poroelastic_ac.f90","gpl-2.0"
"src/specfem3D/compute_adj_source_frechet.f90","gpl-2.0"
"src/specfem3D/compute_arrays_source.f90","gpl-2.0"
"src/specfem3D/compute_coupling_acoustic_el.f90","gpl-2.0"
"src/specfem3D/read_mesh_databases_adios.F90","gpl-2.0"
"src/specfem3D/read_mesh_databases.F90","gpl-2.0"
"src/specfem3D/comp_source_time_function.f90","gpl-2.0"
"src/specfem3D/gravity_perturbation.f90","gpl-2.0"
"src/specfem3D/compute_forces_acoustic_calling_routine.f90","gpl-2.0"
"src/specfem3D/pml_par.f90","gpl-2.0"
"src/specfem3D/specfem3D.f90","gpl-2.0"
"src/specfem3D/compute_stacey_acoustic.f90","gpl-2.0"
"src/specfem3D/compute_forces_acoustic_NGLL5_fast.f90","gpl-2.0"
"src/specfem3D/prepare_timerun.F90","gpl-2.0"
"src/specfem3D/locate_receivers.f90","gpl-2.0"
"src/specfem3D/get_cmt.f90","gpl-2.0"
"src/specfem3D/update_displacement_LDDRK.f90","gpl-2.0"
"src/shared/netlib_specfun_erf.f90","gpl-2.0"
"src/shared/define_derivation_matrices.f90","gpl-2.0"
"src/shared/sort_array_coordinates.f90","gpl-2.0"
"src/shared/adios_manager_stubs.f90","gpl-2.0"
"src/shared/get_jacobian_boundaries.f90","gpl-2.0"
"src/shared/write_c_binary.c","gpl-2.0"
"src/shared/get_attenuation_model.f90","gpl-2.0"
"src/shared/parallel.f90","gpl-2.0"
"src/shared/save_header_file.f90","gpl-2.0"
"src/shared/shared_par.F90","gpl-2.0"
"src/shared/get_shape3D.f90","gpl-2.0"
"src/shared/param_reader.c","gpl-2.0"
"src/shared/recompute_jacobian.f90","gpl-2.0"
"src/shared/get_shape2D.f90","gpl-2.0"
"src/shared/assemble_MPI_scalar.f90","gpl-2.0"
"src/shared/read_parameter_file.F90","gpl-2.0"
"src/shared/get_global.f90","gpl-2.0"
"src/shared/utm_geo.f90","gpl-2.0"
"src/shared/adios_helpers_writers.f90","gpl-2.0"
"src/shared/adios_helpers_definitions.f90","gpl-2.0"
"src/shared/hex_nodes.f90","gpl-2.0"
"src/shared/serial.f90","gpl-2.0"
"src/shared/prepare_assemble_MPI.f90","gpl-2.0"
"src/shared/exit_mpi.f90","gpl-2.0"
"src/shared/detect_surface.f90","gpl-2.0"
"src/shared/force_ftz.c","gpl-2.0"
"src/shared/rules.mk","gpl-2.0"
"src/shared/write_VTK_data.f90","gpl-2.0"
"src/shared/adios_helpers.f90","gpl-2.0"
"src/shared/adios_manager.F90","gpl-2.0"
"src/shared/Makefile","gpl-2.0"
"src/shared/read_value_parameters.f90","gpl-2.0"
"src/shared/lagrange_poly.f90","gpl-2.0"
"src/shared/get_element_face.f90","gpl-2.0"
"src/shared/create_name_database.f90","gpl-2.0"
"src/shared/check_mesh_resolution.f90","gpl-2.0"
"src/shared/read_topo_bathy_file.f90","gpl-2.0"
"src/shared/safe_alloc_mod.f90","gpl-2.0"
"src/shared/gll_library.f90","gpl-2.0"
"src/meshfem3D/check_mesh_quality.f90","gpl-2.0"
"src/meshfem3D/get_MPI_cutplanes_xi.f90","gpl-2.0"
"src/meshfem3D/get_flags_boundaries.f90","gpl-2.0"
"src/meshfem3D/create_visual_files.f90","gpl-2.0"
"src/meshfem3D/define_superbrick.f90","gpl-2.0"
"src/meshfem3D/save_databases_adios.F90","gpl-2.0"
"src/meshfem3D/compute_parameters.f90","gpl-2.0"
"src/meshfem3D/store_coords.f90","gpl-2.0"
"src/meshfem3D/store_boundaries.f90","gpl-2.0"
"src/meshfem3D/meshfem3D_par.f90","gpl-2.0"
"src/meshfem3D/define_subregions.f90","gpl-2.0"
"src/meshfem3D/create_meshfem_mesh.f90","gpl-2.0"
"src/meshfem3D/define_subregions_heuristic.f90","gpl-2.0"
"src/meshfem3D/create_interfaces_mesh.f90","gpl-2.0"
"src/meshfem3D/read_mesh_parameter_file.f90","gpl-2.0"
"src/meshfem3D/read_value_mesh_parameters.f90","gpl-2.0"
"src/meshfem3D/rules.mk","gpl-2.0"
"src/meshfem3D/save_databases.F90","gpl-2.0"
"src/meshfem3D/meshfem3D.F90","gpl-2.0"
"src/meshfem3D/Makefile","gpl-2.0"
"src/meshfem3D/create_CPML_regions.f90","gpl-2.0"
"src/meshfem3D/program_meshfem3D.f90","gpl-2.0"
"src/meshfem3D/meshfem3D_adios_stubs.f90","gpl-2.0"
"src/meshfem3D/constants_meshfem3D.h","gpl-2.0"
"src/meshfem3D/get_MPI_cutplanes_eta.f90","gpl-2.0"
"doc/LICENSE","NOLICENSE"
"doc/HOWTO_configure_the_GPU_version.txt","NOLICENSE"
"doc/Happy_20th_anniversary_SPECFEM_bon_anniversaire_SPECFEM_email_04apr2015.txt","NOLICENSE"
"doc/README_gravityPerturbation_bis.txt","NOLICENSE"
"doc/definition_of_unit_testing_and_regression_testing.txt","NOLICENSE"
"doc/notes_about_CPML/gji.bst","custom-non-profit"
"doc/notes_about_CPML/notes_about_CPML_for_SPECFEM3D.tex","NOLICENSE"
"doc/notes_about_CPML/newcommands.tex","NOLICENSE"
"doc/notes_about_CPML/gji_modified_cours_UPPA.cls","NOLICENSE"
"doc/notes_about_CPML/list_for_Zhinan_for_SPECFEM3D_PMLs.txt","NOLICENSE"
"doc/notes_about_CPML/gji_extra.sty","NOLICENSE"
"doc/notes_about_CPML/Biblio1.bib","NOLICENSE"
"doc/notes_about_CPML/compile_LaTeX_paper.sh","NOLICENSE"
"doc/GJI_2011_paper_about_the_code/gji.bst","custom-non-profit"
"doc/GJI_2011_paper_about_the_code/paper_GJI_2011_about_the_code.tex","NOLICENSE"
"doc/GJI_2011_paper_about_the_code/timet.sty","custom-customize"
"doc/GJI_2011_paper_about_the_code/gji.cls","NOLICENSE"
"doc/GJI_2011_paper_about_the_code/gji_extr.sty","NOLICENSE"
"doc/GJI_2011_paper_about_the_code/Biblio1.bib","NOLICENSE"
"doc/GJI_2011_paper_about_the_code/compile_LaTeX_paper.sh","NOLICENSE"
"doc/USER_MANUAL/11_graphics.tex","NOLICENSE"
"doc/USER_MANUAL/D_license.tex","NOLICENSE"
"doc/USER_MANUAL/04_creating_databases.tex","NOLICENSE"
"doc/USER_MANUAL/sponsors.tex","NOLICENSE"
"doc/USER_MANUAL/06_fault_sources.tex","NOLICENSE"
"doc/USER_MANUAL/07_adjoint_simulations.tex","NOLICENSE"
"doc/USER_MANUAL/copyright_and_version.tex","NOLICENSE"
"doc/USER_MANUAL/bug_reports.tex","NOLICENSE"
"doc/USER_MANUAL/02_getting_started.tex","NOLICENSE"
"doc/USER_MANUAL/03_mesh_generation.tex","NOLICENSE"
"doc/USER_MANUAL/14_post_processing.tex","NOLICENSE"
"doc/USER_MANUAL/notes_and_acknowledgement.tex","NOLICENSE"
"doc/USER_MANUAL/bibliography.bib","NOLICENSE"
"doc/USER_MANUAL/13_changing_the_model.tex","NOLICENSE"
"doc/USER_MANUAL/wrapfig.sty","lppl-1.0"
"doc/USER_MANUAL/05_running_the_solver.tex","NOLICENSE"
"doc/USER_MANUAL/10_gravity_calculations.tex","NOLICENSE"
"doc/USER_MANUAL/authors.tex","NOLICENSE"
"doc/USER_MANUAL/12_running_scheduler.tex","NOLICENSE"
"doc/USER_MANUAL/compile_LaTeX_manual.sh","NOLICENSE"
"doc/USER_MANUAL/C_troubleshooting.tex","NOLICENSE"
"doc/USER_MANUAL/A_reference_frame.tex","NOLICENSE"
"doc/USER_MANUAL/create_icon_image_for_CIG_Web_site.sh","NOLICENSE"
"doc/USER_MANUAL/01_introduction.tex","NOLICENSE"
"doc/USER_MANUAL/translate_LaTeX_manual_to_wiki_markdown.sh","NOLICENSE"
"doc/USER_MANUAL/B_channel_codes.tex","NOLICENSE"
"doc/USER_MANUAL/08_doing_tomography.tex","NOLICENSE"
"doc/USER_MANUAL/15_informations_for_developers.tex","NOLICENSE"
"doc/USER_MANUAL/09_noise_simulations.tex","NOLICENSE"
"doc/USER_MANUAL/manual_SPECFEM3D_Cartesian.tex","NOLICENSE"
"doc/USER_MANUAL/figures/faultmesh.eps","NOLICENSE"
"doc/USER_MANUAL/figures/surf168.eps","NOLICENSE"
"doc/USER_MANUAL/figures/3D-S-Kernel.eps","NOLICENSE"
"doc/USER_MANUAL/figures/socal_map_mpi.eps","copyright"
"doc/USER_MANUAL/figures/gauss_vs_triangle_mod.eps","NOLICENSE"
"doc/USER_MANUAL/figures/IRIS_band_codes.eps","NOLICENSE"
"doc/USER_MANUAL/figures/source_timing.eps","NOLICENSE"
"doc/USER_MANUAL/figures/splitnodes.eps","NOLICENSE"
"doc/USER_MANUAL/figures/seismo_lab_logo.eps","copyright"
"doc/USER_MANUAL/figures/tomo_dir_struct.tex","NOLICENSE"
"doc/USER_MANUAL/figures/splitnodes_surfacetrace.eps","NOLICENSE"
"doc/call_trees_of_the_source_code/README.txt","NOLICENSE"
"doc/call_trees_of_the_source_code/Doxyfile_truncated_call_tree","NOLICENSE"
"doc/call_trees_of_the_source_code/Doxyfile_complete_call_tree","NOLICENSE"
"doc/notes_about_tomography/Daniel_Peter_his_comments_on_the_current_adjoint_tomography_workflow_dec2014.txt","NOLICENSE"
"doc/notes_about_tomography/Carl_Tape_his_comments_on_the_adjoint_tomography_workflow_dec2014.txt","NOLICENSE"
"utils/create_specfem3D_gpu_cuda_method_stubs.pl","NOLICENSE"
"utils/FSEM3D_snapshot.m","NOLICENSE"
"utils/critical_timestep.m","NOLICENSE"
"utils/remake_makefiles.sh","NOLICENSE"
"utils/patch_from_Brad_Aagaard_to_make_Scotch_compile_on_MacOS.txt","NOLICENSE"
"utils/compare_seismogram_correlations.py","NOLICENSE"
"utils/strike_dip_rake_to_CMTSOLUTION.c","gpl-2.0"
"utils/generate_SOURCE_file_forward_and_backward_sources_time_reversal_Yingzi_Ying_Matlab.m","NOLICENSE"
"utils/replace_use_mpi_with_include_mpif_dot_h.pl","NOLICENSE"
"utils/compute_expression_of_potential_energy.f90","NOLICENSE"
"utils/clean_listings_specfem.pl","NOLICENSE"
"utils/FSEM3D_moment_area.m","NOLICENSE"
"utils/convolve_source_timefunction.csh","NOLICENSE"
"utils/readme_cuda_cscs.txt","NOLICENSE"
"utils/CMTSOLUTION_to_AkiRichards.c","gpl-2.0"
"utils/change_simulation_type.pl","NOLICENSE"
"utils/locate_partition.f90","gpl-2.0"
"utils/update_headers_change_word_f90.pl","NOLICENSE"
"utils/bathy_sep_to_ascii/README","NOLICENSE"
"utils/bathy_sep_to_ascii/CMakeLists.txt","NOLICENSE"
"utils/bathy_sep_to_ascii/src/parse_sep.c","apache-2.0"
"utils/bathy_sep_to_ascii/src/sep_header.c","apache-2.0"
"utils/bathy_sep_to_ascii/src/create_ascii_bathy_from_sep_vs.c","apache-2.0"
"utils/bathy_sep_to_ascii/src/convert_topo.c","apache-2.0"
"utils/bathy_sep_to_ascii/inc/check_errors.h","apache-2.0"
"utils/bathy_sep_to_ascii/inc/convert_topo.h","apache-2.0"
"utils/bathy_sep_to_ascii/inc/sep_header.h","apache-2.0"
"utils/bathy_sep_to_ascii/inc/parse_sep.h","apache-2.0"
"utils/sac2000_alpha_convert/convert_files_sacalpha_ascii.f90","NOLICENSE"
"utils/sac2000_alpha_convert/create_gnuplot_script_modif.csh","NOLICENSE"
"utils/sac2000_alpha_convert/script_filter_sac_all.csh","NOLICENSE"
"utils/sac2000_alpha_convert/convert_all_sac_ascii.csh","NOLICENSE"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/specfem3D_normal_no_Deville.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/specfem3D_single_precision_normal_no_Deville.c","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/read_arrays_solver.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/plotall.gnu","NOLICENSE"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/README_HOWTO_use_these_demo_codes.txt","NOLICENSE"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/specfem3D_double_precision.c","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/make_all_Fortran.csh","NOLICENSE"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/constants.h","NOLICENSE"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/make_all_C.csh","NOLICENSE"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/specfem3D_how_to_consistently_average_a_gradient.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/specfem3D_fastest_version_with_Deville_and_inlining.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/specfem3D_single_precision_with_Deville.c","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/DATABASES_FOR_SOLVER/matrices.dat","NOLICENSE"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/older_slower_versions_not_so_good_do_not_use/serial_specfem3D_26dec2008_inlined_v02.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/older_slower_versions_not_so_good_do_not_use/serial_specfem3D_22dec2008_NSPEC.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/older_slower_versions_not_so_good_do_not_use/serial_specfem3D_26dec2008_inlined_v04_is_slower.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/older_slower_versions_not_so_good_do_not_use/serial_specfem3D_22dec2008_NGLOB.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/older_slower_versions_not_so_good_do_not_use/serial_specfem3D_26dec2008_inlined_v06_fac1_merged_not_faster.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/older_slower_versions_not_so_good_do_not_use/serial_specfem3D_26dec2008_inlined_v01.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/older_slower_versions_not_so_good_do_not_use/timings_comparing_all_versions.txt","NOLICENSE"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/older_slower_versions_not_so_good_do_not_use/older_serial_specfem3D_inlined_v03_is_the_fastest_with_function_calls.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/older_slower_versions_not_so_good_do_not_use/serial_specfem3D_26dec2008_inlined_v05_displx_y_z_3arrays.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/add_topography_410_650.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/make_gravity.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/count_number_of_sources.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/jp3d1994_model.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/netlib_specfun_erf.f90","custom-contact-author"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/get_MPI_cutplanes_xi.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/add_topography.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/define_derivation_matrices.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/compute_element_properties.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/sort_array_coordinates.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/topo_bathy.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/crustal_model.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/model_ref.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/reduce.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/get_jacobian_boundaries.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/memory_eval.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/exit_mpi.F90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/precision.h","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/stretching_function.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/save_header_file.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/define_superbrick.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/write_AVS_DX_global_chunks_data.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/rthetaphi_xyz.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/create_serial_name_database.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/get_ellipticity.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/get_shape3D.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/get_perm_color.f90","NOLICENSE"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/recompute_jacobian.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/save_arrays_solver.F90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/get_absorb.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/lgndr.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/get_MPI_1D_buffers.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/write_AVS_DX_global_faces_data.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/get_shape2D.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/intgrl.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/s362ani.f90","NOLICENSE"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/spline_routines.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/get_backazimuth.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/add_missing_nodes.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/model_sea1d.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/auto_ner.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/get_global.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/model_prem.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/constants.h","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/create_header_file.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/sea99_s_model.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/model_ak135.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/write_AVS_DX_global_data.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/moho_stretching.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/hex_nodes.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/anisotropic_inner_core_model.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/model_jp1d.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/add_topography_cmb.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/create_regions_mesh.F90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/model_iasp91.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/write_AVS_DX_surface_data.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/anisotropic_mantle_model.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/get_model.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/meshfem3D.F90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/Makefile","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/make_ellipticity.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/euler_angles.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/get_value_parameters.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/compute_coordinates_grid.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/read_value_parameters.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/mantle_model.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/read_compute_parameters.F90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/lagrange_poly.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/model_1066a.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/create_name_database.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/comp_source_time_function.f90","gpl-2.0"
"utils/small_SEM_solvers_in_Fortran_and_C_without_MPI_to_learn/mesher_for_serial/calc_jacobian.f90","gpl-2.0"
